Name,Run,Session,Trial,AngleValue,Rt1,Resp1,Cursor,Acc,PreviousTrialR,PreviousTrialCoh,Resp2,PreviousTrialConf
8,2,1,95,0.8,0.417952,0,2,1.0,1.0,-1.6,6,4
8,2,1,96,1.6,0.487637,0,5,1.0,1.0,0.8,7,6
8,2,1,97,0.2,0.697754,0,8,1.0,1.0,1.6,7,7
8,2,1,99,0.2,0.508037,0,8,1.0,0.0,100.0,6,3
8,2,1,100,1.6,0.469451,0,3,1.0,1.0,0.2,7,6
8,2,1,101,0.8,0.527413,0,7,1.0,1.0,1.6,7,7
8,2,1,102,0.2,1.11913,0,3,1.0,1.0,0.8,3,7
8,2,1,103,0.2,0.625764,0,8,1.0,1.0,0.2,6,3
8,2,1,104,0.8,0.47314,0,8,1.0,1.0,0.2,5,6
8,2,1,105,-0.2,0.502829,0,1,-1.0,1.0,0.8,5,5
8,2,1,106,-1.6,0.481358,1,7,1.0,-1.0,-0.2,7,5
8,2,1,107,-0.8,0.485455,0,9,-1.0,1.0,-1.6,6,7
8,2,1,108,-0.2,0.5298,0,3,-1.0,-1.0,-0.8,6,6
8,2,1,109,-0.2,0.636567,0,1,-1.0,-1.0,-0.2,3,6
8,2,1,110,0.8,0.497871,0,5,1.0,-1.0,-0.2,5,3
8,3,1,1,0.2,0.50805,0,7,1.0,0.0,-100.0,5,-100
8,3,1,2,-0.2,0.596023,1,5,1.0,1.0,0.2,2,5
8,3,1,3,-0.2,0.720917,1,9,1.0,1.0,-0.2,3,2
8,3,1,4,-0.2,0.677638,0,4,-1.0,1.0,-0.2,3,3
8,3,1,5,-0.2,0.53718,0,2,-1.0,-1.0,-0.2,4,3
8,3,1,6,-1.6,0.482028,1,7,1.0,-1.0,-0.2,6,4
8,3,1,7,-0.2,0.582792,0,8,-1.0,1.0,-1.6,5,6
8,3,1,8,-1.6,0.579997,1,8,1.0,-1.0,-0.2,3,5
8,3,1,9,-1.6,0.45682,1,3,1.0,1.0,-1.6,3,3
8,3,1,10,0.2,0.56427,0,6,1.0,1.0,-1.6,5,3
8,3,1,11,0.2,0.626404,0,5,1.0,1.0,0.2,3,5
8,3,1,12,0.8,0.443306,0,2,1.0,1.0,0.2,6,3
8,3,1,13,-0.8,0.684469,1,2,1.0,1.0,0.8,3,6
8,3,1,14,0.8,0.506771,0,6,1.0,1.0,-0.8,5,3
8,3,1,15,0.2,0.496899,0,8,1.0,1.0,0.8,5,5
8,3,1,16,-0.2,0.568308,0,1,-1.0,1.0,0.2,5,5
8,3,1,17,1.6,0.410521,0,5,1.0,-1.0,-0.2,5,5
8,3,1,18,0.8,0.410531,0,9,1.0,1.0,1.6,5,5
8,3,1,19,-0.2,0.524641,0,4,-1.0,1.0,0.8,5,5
8,3,1,20,0.8,0.396862,0,3,1.0,-1.0,-0.2,5,5
8,3,1,21,0.2,0.446131,0,2,1.0,1.0,0.8,5,5
8,3,1,22,1.6,0.464334,0,6,1.0,1.0,0.2,5,5
8,3,1,23,-1.6,0.494287,1,4,1.0,1.0,1.6,3,5
8,3,1,24,0.8,0.514293,0,1,1.0,1.0,-1.6,6,3
8,3,1,25,0.2,0.497092,0,5,1.0,1.0,0.8,5,6
8,3,1,26,-1.6,0.549269,1,1,1.0,1.0,0.2,3,5
8,3,1,27,1.6,0.472626,0,7,1.0,1.0,-1.6,5,3
8,3,1,28,0.8,0.416118,0,3,1.0,1.0,1.6,6,5
8,3,1,29,-1.6,0.434621,1,1,1.0,1.0,0.8,3,6
8,3,1,30,-0.8,0.560504,0,9,-1.0,1.0,-1.6,5,3
8,3,1,31,-0.2,0.745798,1,9,1.0,-1.0,-0.8,4,5
8,3,1,32,0.2,0.564593,0,8,1.0,1.0,-0.2,5,4
8,3,1,33,1.6,0.388086,0,4,1.0,1.0,0.2,6,5
8,3,1,34,-0.2,0.42596,0,7,-1.0,1.0,1.6,5,6
8,3,1,35,0.2,0.592168,0,6,1.0,-1.0,-0.2,5,5
8,3,1,36,1.6,0.428385,0,6,1.0,1.0,0.2,6,5
8,3,1,38,0.2,0.50181,0,4,1.0,0.0,100.0,5,6
8,3,1,39,1.6,0.466736,0,9,1.0,1.0,0.2,5,5
8,3,1,40,0.8,0.503994,0,7,1.0,1.0,1.6,5,5
8,3,1,41,-1.6,0.577975,1,1,1.0,1.0,0.8,4,5
8,3,1,42,-0.8,0.476867,0,3,-1.0,1.0,-1.6,6,4
8,3,1,43,0.2,0.468377,0,9,1.0,-1.0,-0.8,6,6
8,3,1,44,0.8,0.408455,0,9,1.0,1.0,0.2,6,6
8,3,1,45,-0.8,0.444392,1,6,1.0,1.0,0.8,4,6
8,3,1,46,-0.8,0.623858,1,1,1.0,1.0,-0.8,4,4
8,3,1,47,-0.8,0.755971,1,5,1.0,1.0,-0.8,4,4
8,3,1,48,-0.2,0.560875,0,9,-1.0,1.0,-0.8,6,4
8,3,1,49,-0.8,0.529601,1,6,1.0,-1.0,-0.2,4,6
8,3,1,50,0.8,0.3864,0,6,1.0,1.0,-0.8,7,4
8,3,1,51,-1.6,0.436341,1,6,1.0,1.0,0.8,4,7
8,3,1,52,1.6,0.406497,0,7,1.0,1.0,-1.6,6,4
8,3,1,53,-1.6,0.388664,1,8,1.0,1.0,1.6,4,6
8,3,1,54,0.8,0.386061,0,3,1.0,1.0,-1.6,6,4
8,3,1,55,0.8,0.628649,0,9,1.0,1.0,0.8,6,6
8,3,1,56,-0.2,0.419487,0,4,-1.0,1.0,0.8,6,6
8,3,1,57,0.2,0.411055,0,7,1.0,-1.0,-0.2,7,6
8,3,1,58,-0.8,0.77704,0,5,-1.0,1.0,0.2,7,7
8,3,1,59,0.8,0.493232,0,6,1.0,-1.0,-0.8,7,7
8,3,1,60,0.2,0.49128,0,7,1.0,1.0,0.8,7,7
8,3,1,61,0.2,0.657467,0,6,1.0,1.0,0.2,6,7
8,3,1,62,0.8,0.488784,0,7,1.0,1.0,0.2,7,6
8,3,1,63,-0.2,0.509456,1,6,1.0,1.0,0.8,4,7
8,3,1,64,1.6,0.409624,0,6,1.0,1.0,-0.2,7,4
8,3,1,65,-0.2,0.594429,1,9,1.0,1.0,1.6,5,7
8,3,1,66,0.2,0.401845,0,7,1.0,1.0,-0.2,6,5
8,3,1,67,0.2,0.497176,0,4,1.0,1.0,0.2,6,6
8,3,1,68,0.2,0.587304,0,2,1.0,1.0,0.2,6,6
8,3,1,69,-0.2,0.450659,1,5,1.0,1.0,0.2,4,6
8,3,1,70,0.8,0.410803,0,4,1.0,1.0,-0.2,7,4
8,3,1,71,-0.2,0.50764,0,6,-1.0,1.0,0.8,5,7
8,3,1,72,1.6,0.387769,0,3,1.0,-1.0,-0.2,7,5
8,3,1,73,-1.6,0.439557,1,7,1.0,1.0,1.6,6,7
8,3,1,74,1.6,0.396615,0,2,1.0,1.0,-1.6,6,6
8,3,1,75,0.8,0.49677,0,7,1.0,1.0,1.6,6,6
8,3,1,76,0.2,0.674715,1,7,-1.0,1.0,0.8,6,6
8,3,1,77,-1.6,0.504348,0,8,-1.0,-1.0,0.2,4,6
8,3,1,78,0.8,0.449673,0,2,1.0,-1.0,-1.6,5,4
8,3,1,79,0.8,0.415728,0,2,1.0,1.0,0.8,6,5
8,3,1,80,-0.2,0.550071,0,3,-1.0,1.0,0.8,5,6
8,3,1,81,-0.8,0.501918,1,8,1.0,-1.0,-0.2,4,5
8,3,1,82,-0.8,0.511214,1,3,1.0,1.0,-0.8,3,4
8,3,1,83,0.2,0.44096,0,3,1.0,1.0,-0.8,4,3
8,3,1,84,0.2,0.424516,0,3,1.0,1.0,0.2,4,4
8,3,1,85,0.8,0.614519,0,3,1.0,1.0,0.2,4,4
8,3,1,86,-0.8,0.531823,1,5,1.0,1.0,0.8,4,4
8,3,1,87,-0.2,0.595746,1,6,1.0,1.0,-0.8,2,4
8,3,1,88,-0.2,0.651967,1,8,1.0,1.0,-0.2,3,2
8,3,1,89,-0.8,0.557478,1,5,1.0,1.0,-0.2,4,3
8,3,1,90,0.8,0.653456,0,2,1.0,1.0,-0.8,5,4
8,3,1,91,0.8,0.525752,0,2,1.0,1.0,0.8,6,5
8,3,1,92,-0.2,0.532427,0,4,-1.0,1.0,0.8,5,6
8,3,1,93,-0.8,0.69313,0,1,-1.0,-1.0,-0.2,6,5
8,3,1,94,-0.2,0.48204,0,8,-1.0,-1.0,-0.8,5,6
8,3,1,95,-0.8,0.388137,0,6,-1.0,-1.0,-0.2,5,5
8,3,1,96,-0.8,0.642018,1,9,1.0,-1.0,-0.8,5,5
8,3,1,97,-0.2,0.453663,0,2,-1.0,1.0,-0.8,6,5
8,3,1,99,-0.8,0.435932,0,2,-1.0,0.0,100.0,3,3
8,3,1,100,0.2,0.487355,0,3,1.0,-1.0,-0.8,3,3
8,3,1,101,1.6,0.408197,0,1,1.0,1.0,0.2,3,3
8,3,1,102,-0.8,0.426123,1,5,1.0,1.0,1.6,3,3
8,3,1,103,1.6,0.481084,0,9,1.0,1.0,-0.8,5,3
8,3,1,104,0.2,0.485173,0,8,1.0,1.0,1.6,5,5
8,3,1,105,-0.8,0.449063,1,3,1.0,1.0,0.2,4,5
8,3,1,106,0.2,0.541338,1,1,-1.0,1.0,-0.8,4,4
8,3,1,107,0.2,0.483475,0,6,1.0,-1.0,0.2,4,4
8,3,1,108,-0.8,0.408743,1,5,1.0,1.0,0.2,4,4
8,3,1,109,-0.2,0.514226,0,8,-1.0,1.0,-0.8,5,4
8,3,1,110,-1.6,0.669807,1,4,1.0,-1.0,-0.2,5,5
8,1,2,1,-0.2,0.480932,0,5,-1.0,0.0,-100.0,5,-100
8,1,2,2,0.2,0.497033,1,3,-1.0,-1.0,-0.2,2,5
8,1,2,3,-0.2,0.583799,1,7,1.0,-1.0,0.2,4,2
8,1,2,4,0.8,0.44402,0,4,1.0,1.0,-0.2,8,4
8,1,2,5,0.8,0.50343,0,6,1.0,1.0,0.8,9,8
8,1,2,6,1.6,0.56617,0,9,1.0,1.0,0.8,8,9
8,1,2,7,-0.2,0.570212,1,1,1.0,1.0,1.6,5,8
8,1,2,8,0.2,0.459065,0,8,1.0,1.0,-0.2,6,5
8,1,2,9,0.2,0.524652,0,7,1.0,1.0,0.2,4,6
8,1,2,10,0.8,0.489423,0,3,1.0,1.0,0.2,6,4
8,1,2,11,-1.6,0.427209,1,9,1.0,1.0,0.8,5,6
8,1,2,12,-0.8,0.437322,1,8,1.0,1.0,-1.6,5,5
8,1,2,13,1.6,0.392851,0,7,1.0,1.0,-0.8,5,5
8,1,2,14,1.6,0.426303,0,5,1.0,1.0,1.6,6,5
8,1,2,15,-0.2,0.559169,1,5,1.0,1.0,1.6,5,6
8,1,2,16,0.8,0.418506,0,2,1.0,1.0,-0.2,6,5
8,1,2,17,1.6,0.410677,0,9,1.0,1.0,0.8,6,6
8,1,2,18,0.2,0.502654,0,6,1.0,1.0,1.6,6,6
8,1,2,19,-0.2,0.53542,0,6,-1.0,1.0,0.2,7,6
8,1,2,20,-0.2,0.50413,0,1,-1.0,-1.0,-0.2,6,7
8,1,2,21,-0.2,0.453679,1,8,1.0,-1.0,-0.2,2,6
8,1,2,22,0.8,0.425251,0,7,1.0,1.0,-0.2,5,2
8,1,2,23,0.2,0.489374,0,1,1.0,1.0,0.8,5,5
8,1,2,24,1.6,0.373962,0,8,1.0,1.0,0.2,8,5
8,1,2,25,-0.2,0.650738,0,4,-1.0,1.0,1.6,6,8
8,1,2,26,-0.2,0.443612,0,1,-1.0,-1.0,-0.2,8,6
8,1,2,27,1.6,0.372415,0,2,1.0,-1.0,-0.2,8,8
8,1,2,28,0.2,0.396524,0,2,1.0,1.0,1.6,8,8
8,1,2,29,0.8,0.358012,0,9,1.0,1.0,0.2,7,8
8,1,2,30,-0.8,0.338763,0,8,-1.0,1.0,0.8,5,7
8,1,2,31,-0.2,0.427498,0,6,-1.0,-1.0,-0.8,6,5
8,1,2,32,-1.6,0.563671,1,1,1.0,-1.0,-0.2,4,6
8,1,2,33,0.2,0.364305,0,6,1.0,1.0,-1.6,6,4
8,1,2,34,0.8,0.408547,0,5,1.0,1.0,0.2,6,6
8,1,2,35,1.6,0.340306,0,9,1.0,1.0,0.8,7,6
8,1,2,36,0.2,0.353137,0,4,1.0,1.0,1.6,6,7
8,1,2,37,0.8,0.435987,0,5,1.0,1.0,0.2,7,6
8,1,2,38,0.8,0.448158,0,5,1.0,1.0,0.8,6,7
8,1,2,39,0.2,0.57227,0,7,1.0,1.0,0.8,6,6
8,1,2,40,0.2,0.353514,0,6,1.0,1.0,0.2,7,6
8,1,2,41,0.8,0.377668,0,1,1.0,1.0,0.2,7,7
8,1,2,42,0.8,0.398591,0,7,1.0,1.0,0.8,7,7
8,1,2,43,-0.8,0.577903,0,6,-1.0,1.0,0.8,7,7
8,1,2,44,-1.6,0.777293,0,1,-1.0,-1.0,-0.8,3,7
8,1,2,45,-1.6,0.569333,1,2,1.0,-1.0,-1.6,4,3
8,1,2,46,-0.8,0.583001,1,1,1.0,1.0,-1.6,6,4
8,1,2,47,-0.8,0.393063,0,6,-1.0,1.0,-0.8,5,6
8,1,2,48,0.2,0.486307,0,2,1.0,-1.0,-0.8,5,5
8,1,2,49,-1.6,0.576543,1,9,1.0,1.0,0.2,5,5
8,1,2,50,0.2,0.469458,0,9,1.0,1.0,-1.6,4,5
8,1,2,51,0.8,0.435666,0,6,1.0,1.0,0.2,7,4
8,1,2,52,-0.8,0.678263,1,5,1.0,1.0,0.8,3,7
8,1,2,53,-0.8,0.432287,0,5,-1.0,1.0,-0.8,3,3
8,1,2,54,-0.2,0.557126,0,1,-1.0,-1.0,-0.8,4,3
8,1,2,55,-0.8,0.71993,1,4,1.0,-1.0,-0.2,5,4
8,1,2,56,-0.2,0.612693,0,7,-1.0,1.0,-0.8,5,5
8,1,2,57,0.8,0.598654,0,6,1.0,-1.0,-0.2,3,5
8,1,2,58,-0.2,0.660671,1,1,1.0,1.0,0.8,3,3
8,1,2,59,0.8,0.454365,0,4,1.0,1.0,-0.2,6,3
8,1,2,60,0.2,0.57392,0,1,1.0,1.0,0.8,4,6
8,1,2,61,0.2,0.412472,0,8,1.0,1.0,0.2,4,4
8,1,2,62,0.8,0.421199,0,8,1.0,1.0,0.2,5,4
8,1,2,63,0.8,0.42548,0,6,1.0,1.0,0.8,5,5
8,1,2,64,1.6,0.412127,0,1,1.0,1.0,0.8,7,5
8,1,2,65,-0.8,0.546342,0,7,-1.0,1.0,1.6,5,7
8,1,2,66,0.8,0.405741,0,2,1.0,-1.0,-0.8,6,5
8,1,2,67,-0.8,0.672415,1,3,1.0,1.0,0.8,4,6
8,1,2,68,-1.6,0.582612,1,3,1.0,1.0,-0.8,3,4
8,1,2,69,-0.8,0.520829,0,9,-1.0,1.0,-1.6,4,3
8,1,2,70,-0.8,0.515492,1,6,1.0,-1.0,-0.8,4,4
8,1,2,71,-0.8,0.573026,0,4,-1.0,1.0,-0.8,4,4
8,1,2,72,1.6,0.509578,0,3,1.0,-1.0,-0.8,8,4
8,1,2,73,-0.2,0.646582,1,3,1.0,1.0,1.6,3,8
8,1,2,74,1.6,0.486752,0,4,1.0,1.0,-0.2,9,3
8,1,2,75,0.2,0.579438,1,2,-1.0,1.0,1.6,4,9
8,1,2,76,0.8,0.520098,0,1,1.0,-1.0,0.2,5,4
8,1,2,77,-0.2,0.641527,1,9,1.0,1.0,0.8,4,5
8,1,2,78,-0.8,0.452843,1,4,1.0,1.0,-0.2,3,4
8,1,2,79,-0.8,0.525265,1,2,1.0,1.0,-0.8,6,3
8,1,2,80,0.2,0.538445,0,2,1.0,1.0,-0.8,7,6
8,1,2,81,-0.8,0.593948,1,7,1.0,1.0,0.2,6,7
8,1,2,82,-0.2,0.375495,0,1,-1.0,1.0,-0.8,8,6
8,1,2,83,-1.6,0.484901,1,2,1.0,-1.0,-0.2,6,8
8,1,2,84,0.2,0.500292,0,6,1.0,1.0,-1.6,9,6
8,1,2,85,1.6,0.550448,0,4,1.0,1.0,0.2,9,9
8,1,2,86,0.8,0.486686,0,7,1.0,1.0,1.6,9,9
8,1,2,87,-1.6,0.553942,1,7,1.0,1.0,0.8,5,9
8,1,2,88,0.2,0.757417,0,6,1.0,1.0,-1.6,5,5
8,1,2,89,-0.2,0.58501,0,3,-1.0,1.0,0.2,5,5
8,1,2,90,-1.6,0.555781,1,7,1.0,-1.0,-0.2,7,5
8,1,2,91,0.2,0.499851,0,5,1.0,1.0,-1.6,7,7
8,1,2,92,-0.2,0.461777,1,9,1.0,1.0,0.2,4,7
8,1,2,93,0.2,0.502019,0,4,1.0,1.0,-0.2,4,4
8,1,2,94,1.6,0.332148,0,7,1.0,1.0,0.2,7,4
8,1,2,95,-0.8,0.515561,1,3,1.0,1.0,1.6,4,7
8,1,2,96,-0.2,0.555021,0,9,-1.0,1.0,-0.8,7,4
8,1,2,97,-1.6,0.587864,1,9,1.0,-1.0,-0.2,4,7
8,1,2,98,-0.2,0.465847,0,1,-1.0,1.0,-1.6,6,4
8,1,2,99,0.8,0.414656,0,1,1.0,-1.0,-0.2,6,6
8,1,2,100,-1.6,0.541329,1,6,1.0,1.0,0.8,4,6
8,1,2,101,0.2,0.460879,0,2,1.0,1.0,-1.6,7,4
8,1,2,102,-0.2,0.538379,0,2,-1.0,1.0,0.2,5,7
8,1,2,103,0.2,0.508464,0,6,1.0,-1.0,-0.2,7,5
8,1,2,105,-0.2,0.455955,0,2,-1.0,0.0,100.0,6,5
8,1,2,106,-1.6,0.445355,1,6,1.0,-1.0,-0.2,4,6
8,1,2,107,-0.8,0.523665,0,1,-1.0,1.0,-1.6,2,4
8,1,2,108,-0.2,0.780459,0,3,-1.0,-1.0,-0.8,6,2
8,1,2,109,0.2,0.479812,0,6,1.0,-1.0,-0.2,6,6
8,1,2,110,-0.8,0.627047,0,4,-1.0,1.0,0.2,6,6
8,2,2,1,0.8,0.444962,0,1,1.0,0.0,-100.0,9,-100
8,2,2,2,-0.8,0.512408,0,9,-1.0,1.0,0.8,5,9
8,2,2,3,-1.6,0.517015,1,9,1.0,-1.0,-0.8,7,5
8,2,2,4,0.2,0.465448,0,3,1.0,1.0,-1.6,7,7
8,2,2,5,0.8,0.504677,0,1,1.0,1.0,0.2,6,7
8,2,2,6,-0.2,0.444783,0,2,-1.0,1.0,0.8,7,6
8,2,2,7,0.2,0.372901,0,2,1.0,-1.0,-0.2,7,7
8,2,2,8,-0.2,0.398331,0,8,-1.0,1.0,0.2,7,7
8,2,2,9,0.8,0.38404,0,7,1.0,-1.0,-0.2,7,7
8,2,2,10,-0.2,0.364525,0,8,-1.0,1.0,0.8,6,7
8,2,2,11,0.8,0.377318,0,4,1.0,-1.0,-0.2,7,6
8,2,2,12,0.2,0.462106,0,8,1.0,1.0,0.8,7,7
8,2,2,14,-0.8,0.643454,1,1,1.0,0.0,100.0,5,9
8,2,2,15,0.2,0.409792,0,2,1.0,1.0,-0.8,9,5
8,2,2,16,-1.6,0.469057,1,8,1.0,1.0,0.2,5,9
8,2,2,17,0.2,0.524853,0,8,1.0,1.0,-1.6,6,5
8,2,2,18,1.6,0.406008,0,3,1.0,1.0,0.2,9,6
8,2,2,19,-1.6,0.448718,1,5,1.0,1.0,1.6,4,9
8,2,2,20,-0.2,0.40226,0,3,-1.0,1.0,-1.6,6,4
8,2,2,21,0.8,0.499773,0,2,1.0,-1.0,-0.2,7,6
8,2,2,22,1.6,0.333331,0,3,1.0,1.0,0.8,9,7
8,2,2,23,0.2,0.359154,0,9,1.0,1.0,1.6,7,9
8,2,2,24,1.6,0.384027,0,4,1.0,1.0,0.2,9,7
8,2,2,25,-0.2,0.75002,0,4,-1.0,1.0,1.6,5,9
8,2,2,26,-0.8,0.662074,0,3,-1.0,-1.0,-0.2,5,5
8,2,2,27,-0.2,0.516487,0,2,-1.0,-1.0,-0.8,5,5
8,2,2,28,-0.8,0.613148,0,5,-1.0,-1.0,-0.2,5,5
8,2,2,29,-0.8,0.362495,0,7,-1.0,-1.0,-0.8,6,5
8,2,2,30,-0.8,0.380016,0,9,-1.0,-1.0,-0.8,5,6
8,2,2,31,0.8,0.413407,0,2,1.0,-1.0,-0.8,9,5
8,2,2,32,0.2,0.368265,0,8,1.0,1.0,0.8,5,9
8,2,2,33,1.6,0.376827,0,2,1.0,1.0,0.2,9,5
8,2,2,34,0.8,0.317137,0,7,1.0,1.0,1.6,6,9
8,2,2,35,0.2,0.518107,0,6,1.0,1.0,0.8,6,6
8,2,2,36,-0.2,0.387375,0,9,-1.0,1.0,0.2,7,6
8,2,2,37,-0.8,0.446074,0,8,-1.0,-1.0,-0.2,5,7
8,2,2,38,0.8,0.391449,0,4,1.0,-1.0,-0.8,7,5
8,2,2,39,-1.6,0.488157,1,6,1.0,1.0,0.8,4,7
8,2,2,40,-0.8,0.340311,0,5,-1.0,1.0,-1.6,4,4
8,2,2,41,0.8,0.417795,0,4,1.0,-1.0,-0.8,7,4
8,2,2,42,-0.2,0.58173,0,3,-1.0,1.0,0.8,5,7
8,2,2,43,0.2,0.492086,0,8,1.0,-1.0,-0.2,9,5
8,2,2,44,-0.2,0.405956,0,4,-1.0,1.0,0.2,7,9
8,2,2,45,0.8,0.336161,0,9,1.0,-1.0,-0.2,9,7
8,2,2,46,-0.2,0.38771,0,6,-1.0,1.0,0.8,9,9
8,2,2,47,0.8,0.343621,0,3,1.0,-1.0,-0.2,9,9
8,2,2,48,1.6,0.345832,0,9,1.0,1.0,0.8,9,9
8,2,2,49,-1.6,0.3078,0,2,-1.0,1.0,1.6,5,9
8,2,2,50,-0.2,0.329855,0,6,-1.0,-1.0,-1.6,9,5
8,2,2,51,-1.6,0.515224,1,2,1.0,-1.0,-0.2,7,9
8,2,2,52,0.8,0.268172,0,5,1.0,1.0,-1.6,9,7
8,2,2,53,1.6,0.344363,0,4,1.0,1.0,0.8,7,9
8,2,2,54,-1.6,0.455038,1,7,1.0,1.0,1.6,7,7
8,2,2,55,0.2,0.385877,0,1,1.0,1.0,-1.6,9,7
8,2,2,56,0.2,0.389954,0,7,1.0,1.0,0.2,8,9
8,2,2,57,0.2,0.321355,0,9,1.0,1.0,0.2,9,8
8,2,2,58,-0.2,0.568044,0,3,-1.0,1.0,0.2,4,9
8,2,2,59,0.2,0.390883,0,1,1.0,-1.0,-0.2,9,4
8,2,2,60,-0.8,0.529077,0,9,-1.0,1.0,0.2,7,9
8,2,2,61,0.2,0.376082,0,3,1.0,-1.0,-0.8,9,7
8,2,2,62,0.8,0.417216,0,5,1.0,1.0,0.2,5,9
8,2,2,63,-0.2,0.66345,0,7,-1.0,1.0,0.8,6,5
8,2,2,64,-0.8,0.444902,0,2,-1.0,-1.0,-0.2,7,6
8,2,2,65,-0.2,0.395522,0,7,-1.0,-1.0,-0.8,6,7
8,2,2,66,0.2,0.493064,0,4,1.0,-1.0,-0.2,6,6
8,2,2,67,-0.2,0.445877,0,1,-1.0,1.0,0.2,7,6
8,2,2,68,0.8,0.365846,0,6,1.0,-1.0,-0.2,9,7
8,2,2,69,-0.8,0.649795,0,9,-1.0,1.0,0.8,6,9
8,2,2,70,-0.8,0.590781,1,9,1.0,-1.0,-0.8,5,6
8,2,2,71,1.6,0.393595,0,9,1.0,1.0,-0.8,9,5
8,2,2,72,0.2,0.397643,0,9,1.0,1.0,1.6,7,9
8,2,2,73,0.8,0.354405,0,7,1.0,1.0,0.2,9,7
8,2,2,74,0.8,0.577222,0,5,1.0,1.0,0.8,4,9
8,2,2,75,-1.6,0.48174,1,5,1.0,1.0,0.8,7,4
8,2,2,76,-0.2,0.519861,0,8,-1.0,1.0,-1.6,5,7
8,2,2,77,0.8,0.485574,0,7,1.0,-1.0,-0.2,5,5
8,2,2,78,-0.8,0.577577,1,4,1.0,1.0,0.8,5,5
8,2,2,79,0.2,0.416881,0,5,1.0,1.0,-0.8,8,5
8,2,2,80,-0.8,0.687737,0,5,-1.0,1.0,0.2,3,8
8,2,2,81,1.6,0.421765,0,2,1.0,-1.0,-0.8,9,3
8,2,2,82,0.8,0.401833,0,5,1.0,1.0,1.6,9,9
8,2,2,83,-0.2,0.398026,0,4,-1.0,1.0,0.8,9,9
8,2,2,84,-0.2,0.476145,0,2,-1.0,-1.0,-0.2,7,9
8,2,2,85,1.6,0.372149,0,9,1.0,-1.0,-0.2,9,7
8,2,2,86,-1.6,0.577589,1,7,1.0,1.0,1.6,7,9
8,2,2,87,-0.2,0.381077,0,7,-1.0,1.0,-1.6,6,7
8,2,2,88,0.2,0.372529,0,9,1.0,-1.0,-0.2,3,6
8,2,2,89,0.2,0.397361,0,9,1.0,1.0,0.2,6,3
8,2,2,90,-1.6,0.509431,1,3,1.0,1.0,0.2,5,6
8,2,2,91,-0.8,0.439018,0,3,-1.0,1.0,-1.6,5,5
8,2,2,92,0.2,0.471573,0,2,1.0,-1.0,-0.8,5,5
8,2,2,93,-0.8,0.520517,1,2,1.0,1.0,0.2,3,5
8,2,2,94,-0.8,0.523883,1,6,1.0,1.0,-0.8,5,3
8,2,2,95,-1.6,0.535385,1,4,1.0,1.0,-0.8,5,5
8,2,2,96,-0.8,0.516699,0,9,-1.0,1.0,-1.6,7,5
8,2,2,97,0.2,0.453683,0,4,1.0,-1.0,-0.8,7,7
8,2,2,98,1.6,0.376262,0,6,1.0,1.0,0.2,7,7
8,2,2,99,0.8,0.374344,0,7,1.0,1.0,1.6,7,7
8,2,2,100,-0.8,0.325163,0,3,-1.0,1.0,0.8,4,7
8,2,2,101,-1.6,0.504509,1,8,1.0,-1.0,-0.8,6,4
8,2,2,102,0.2,0.459984,0,7,1.0,1.0,-1.6,5,6
8,2,2,103,-0.2,0.381501,0,7,-1.0,1.0,0.2,5,5
8,2,2,104,0.2,0.62746,0,9,1.0,-1.0,-0.2,5,5
8,2,2,105,-0.2,0.484244,0,5,-1.0,1.0,0.2,8,5
8,2,2,106,-0.2,0.682621,0,6,-1.0,-1.0,-0.2,5,8
8,2,2,107,1.6,0.43869,0,7,1.0,-1.0,-0.2,7,5
8,2,2,108,-0.2,0.679384,0,5,-1.0,1.0,1.6,5,7
8,2,2,109,0.8,0.393961,0,1,1.0,-1.0,-0.2,7,5
8,2,2,110,-0.8,0.603601,1,5,1.0,1.0,0.8,6,7
8,3,2,2,-0.2,0.741816,1,2,1.0,0.0,100.0,5,1
8,3,2,3,0.8,0.365536,0,4,1.0,1.0,-0.2,9,5
8,3,2,4,-0.8,0.402304,1,1,1.0,1.0,0.8,5,9
8,3,2,5,-0.8,0.358346,0,6,-1.0,1.0,-0.8,5,5
8,3,2,6,0.8,0.398402,0,8,1.0,-1.0,-0.8,9,5
8,3,2,7,-0.8,0.636067,0,4,-1.0,1.0,0.8,5,9
8,3,2,8,-0.8,0.453132,1,6,1.0,-1.0,-0.8,4,5
8,3,2,9,-0.2,0.543392,0,9,-1.0,1.0,-0.8,5,4
8,3,2,10,-0.2,0.452831,0,1,-1.0,-1.0,-0.2,5,5
8,3,2,11,-1.6,0.448599,1,8,1.0,-1.0,-0.2,5,5
8,3,2,12,-0.8,0.567159,1,4,1.0,1.0,-1.6,5,5
8,3,2,13,0.8,0.436514,0,5,1.0,1.0,-0.8,8,5
8,3,2,14,1.6,0.386628,0,9,1.0,1.0,0.8,9,8
8,3,2,15,-0.2,0.435173,0,3,-1.0,1.0,1.6,6,9
8,3,2,16,0.8,0.399126,0,8,1.0,-1.0,-0.2,7,6
8,3,2,17,1.6,0.647364,0,1,1.0,1.0,0.8,7,7
8,3,2,18,0.2,0.304912,0,3,1.0,1.0,1.6,7,7
8,3,2,19,-0.2,0.35953,0,1,-1.0,1.0,0.2,7,7
8,3,2,20,0.2,0.489659,0,1,1.0,-1.0,-0.2,7,7
8,3,2,21,0.2,0.373929,0,7,1.0,1.0,0.2,8,7
